IRIS|LIBIRIS|COM|LIBCOM|DISP_MED14|DISP_D114|DISP_D914
060880605|Pasteur-Saint Pons|06088|Nice|13906,5|7389,3|23104,0
060880701|Route de Turin|06088|Nice|13428,1|7944,8|22153,3
060880702|Bon-Voyage|06088|Nice|12935,0|7559,3|21803,9
060880801|Vinaigrier|06088|Nice|18388,9|7915,2|50241,0
060880901|Ariane-Les Chenes|06088|Nice|12663,8|7660,8|19838,7
060880902|Ariane-Monzie|06088|Nice|14381,0|7781,3|23208,0
060880903|La Lauvette|06088|Nice|14976,0|6903,5|29648,8
060880904|Ariane-Ripert|06088|Nice|12191,5|7485,5|20543,3
060880905|Ariane-Saramito|06088|Nice|12562,8|7126,2|20102,0
060881001|Cimiez-Monastere|06088|Nice|25388,0|12178,7|51190,0
060881002|Brancolar-Regina|06088|Nice|24951,3|11524,0|49036,7
060881003|Brancolar-Scuderi|06088|Nice|23596,0|12202,9|48874,7
060881004|Cap de Croix|06088|Nice|26919,3|13720,7|53162,0
060881005|Rimiez|06088|Nice|25882,0|13252,0|48839,4
060881101|Puget|06088|Nice|20296,6|10326,4|37321,4
060881102|Parc Chambrun|06088|Nice|21436,0|10466,7|41342,4
060881103|Le Ray-Gravier-Dunant|06088|Nice|21681,7|11415,3|39210,0
060881104|Gravier|06088|Nice|20407,3|11039,0|37350,7
060881105|Henry Dunant|06088|Nice|18230,0|10122,0|36268,3
060881201|Nice-Nord-Saqui|06088|Nice|16197,5|8882,4|28624,4
060881202|Comte de Falicon|06088|Nice|19666,7|12060,2|30394,0
060881203|Cernuschi|06088|Nice|22528,2|11157,0|42438,4
060881204|Las Planas-La Valliere|06088|Nice|18603,0|9621,0|33474,0
060881301|Cessole|06088|Nice|17796,7|8598,3|31326,7
060881302|Saint-Barthelemy|06088|Nice|19521,9|10707,9|33941,0
060881303|Gorbella|06088|Nice|19431,2|9946,8|32992,7
060881304|Saint-Sylvestre|06088|Nice|20872,0|11434,7|34079,5
060881305|Villa Arson|06088|Nice|19562,7|10685,0|31843,0
060881306|Cyrnos|06088|Nice|20707,3|11462,0|37972,6
060881307|Cyrille Besset-La Foret|06088|Nice|21144,8|10435,0|36468,7
060881308|La Clua|06088|Nice|19744,0|10660,5|31346,7
060881309|Canavese|06088|Nice|18672,7|9431,7|30480,7
060881401|Eveche|06088|Nice|20071,9|10428,7|36230,0
060881402|Bellevue|06088|Nice|19548,0|9523,3|37214,5
060881403|Le Righi|06088|Nice|20450,0|9701,6|36832,5
060881404|Mantega|06088|Nice|19069,0|9894,0|37174,7
060881501|Marceau|06088|Nice|15833,0|8091,0|29114,7
060881502|Thiole|06088|Nice|19656,0|9107,3|36156,7
060881503|Jeanne d'Arc-Fuon-Cauda|06088|Nice|19380,0|9402,0|35247,3
060881504|Michel Ange|06088|Nice|19646,7|10376,3|37350,0
060881505|Michelet|06088|Nice|17211,0|9354,0|30676,0
060881506|Borriglione-Saint Lambert|06088|Nice|19629,0|9636,7|33304,0
060881601|Carabacel|06088|Nice|25278,0|9886,8|58594,7
060881602|ACROPOLIS-XVe CORPS|06088|Nice|18861,1|9585,3|32242,8
060881603|Sainte-Rosalie-Arbre Inferieur|06088|Nice|21886,2|11683,0|41906,0
060881604|Cimiez|06088|Nice|30515,0|13682,4|64433,3
060881605|Caravadossi-George v|06088|Nice|22630,7|10902,0|45880,0
060881606|Cimiez-Valrose|06088|Nice|28090,7|12754,0|55140,5
060881701|Promenade du Paillon|06088|Nice|22671,3|9283,8|47235,0
060881702|Hopital Saint-Roch|06088|Nice|19697,1|9971,0|41839,5
060881703|Raimbaldi|06088|Nice|15468,6|8349,3|28190,2
060881704|Desambrois|06088|Nice|18319,7|8869,3|37996,7
060881705|Sasserno|06088|Nice|19333,0|9131,8|40781,3
060881802|Vernier|06088|Nice|14127,3|7028,8|26665,0
060881803|Trachel|06088|Nice|14344,8|7346,1|25690,0
060881804|Clement Roassal|06088|Nice|16236,0|8202,5|30206,7
060881805|Garnier-Gare de Provence|06088|Nice|17414,7|9093,1|32653,0
060881901|Grosso|06088|Nice|15939,0|8412,1|28593,7
060881902|Eglise Russe|06088|Nice|20227,0|9090,0|41662,7
060881903|Parc Imperial|06088|Nice|18746,8|8903,1|34990,0
060882001|Le Piol-Cyrnos|06088|Nice|24475,0|11720,5|48132,0
060882002|Saint-Philippe|06088|Nice|21240,0|9887,3|44300,0
060882101|Carlone|06088|Nice|19087,3|8696,0|37321,4
060882102|Madeleine-Robioni|06088|Nice|17185,4|9115,3|30039,3
060882103|La Bornala|06088|Nice|15120,0|7884,0|27576,8
060882104|Madeleine|06088|Nice|17155,5|8231,5|27980,9
060882201|LIBERTI-ALBERT 1er|06088|Nice|21138,0|7775,4|51139,0
060882202|Notre-Dame|06088|Nice|16492,6|7824,0|39538,7
060882203|Jean Medecin|06088|Nice|19767,0|8733,3|44128,0
060882301|Musiciens|06088|Nice|23249,3|9013,0|55474,0
060882302|Rossini|06088|Nice|20518,0|8605,0|46590,7
060882303|Clemenceau|06088|Nice|19233,0|8622,0|36790,7
060882304|Thiers-Durante|06088|Nice|17966,7|8940,0|37416,7
060882401|France-Negresco|06088|Nice|17544,7|7145,0|42112,0
060882402|Victor Hugo-Buffa|06088|Nice|20635,6|8055,5|52799,4
060882501|Dante|06088|Nice|17606,0|7444,0|37055,0
060882502|Bottero|06088|Nice|17719,2|8165,0|35414,7
060882503|Potiers|06088|Nice|18902,2|8780,0|37562,0
060882504|Chateauneuf|06088|Nice|16826,1|8192,3|33720,0
060882601|Lenval|06088|Nice|14734,0|5813,0|28505,7
060882602|Magnan|06088|Nice|18775,3|7583,0|37054,0
060882603|Baumettes|06088|Nice|19562,7|9039,3|40492,7
060882701|La Californie|06088|Nice|16500,6|7213,8|29518,0
060882702|Pastorelle-Bosquets|06088|Nice|20691,6|9766,7|41017,1
060882703|Faculte de Lettres|06088|Nice|22348,7|10440,8|49412,7
060882704|Gattamua|06088|Nice|25106,0|13292,0|44676,0
060882705|Abbaye de Roseland|06088|Nice|27609,3|11511,3|52142,7
060882801|Carras|06088|Nice|15878,7|7322,0|29088,0
060882802|Caucade|06088|Nice|22972,0|12963,5|37359,4
060882803|Lanterne-Mandariniers|06088|Nice|20940,7|11572,7|36015,3
060882804|Lanterne|06088|Nice|25584,5|12206,7|49238,5
060882805|Napoleon Iii|06088|Nice|26169,0|13326,1|47835,3
060882901|Les Siagnes|06088|Nice|13601,7|7032,0|23146,0
060882902|Les Moulins|06088|Nice|12910,9|7849,5|20550,0
060882903|Digue des Francais|06088|Nice|12365,2|6862,0|19902,2
060882904|Paul Montel|06088|Nice|17440,0|9653,3|28648,0
060882905|La Victorine-Grinda|06088|Nice|19336,0|9397,0|30394,0
060882906|Plateaux Fleuris|06088|Nice|21741,1|12565,9|34183,9
060883002|Arenas-Cassin|06088|Nice|15087,1|7594,0|25579,4
060883003|Saint-Augustin|06088|Nice|15498,7|8153,3|27109,3
060883101|Spagnol-Sainte Marguerite|06088|Nice|24864,0|13234,0|43426,9
060883102|Parc des Sports|06088|Nice|21986,0|11990,0|35331,0
060883201|Fabron-Terron-Archet|06088|Nice|24617,9|11913,0|49802,0
060883202|Saint-Antoine Ginestiere|06088|Nice|27253,3|14138,0|50604,3
060883301|Lingostiere-Saint Isidore|06088|Nice|16705,8|6340,0|34044,0
060883401|Bellet-Magnan|06088|Nice|21196,1|10487,0|39565,6
060883402|Madeleine-Nicolai|06088|Nice|18126,1|9388,5|30464,7
060883403|Madeleine Superieure|06088|Nice|17029,0|9054,3|28410,5
060883501|Cremat-Bellet|06088|Nice|25815,2|12576,0|53258,0
060883601|Saint-Pierre de Feric|06088|Nice|23972,6|13060,7|42210,3
060883602|Costiere|06088|Nice|23723,9|13609,7|42117,3
060883701|Saint-Pancrace-Pessicart|06088|Nice|25122,8|13175,2|48600,0
060883801|Gairaut|06088|Nice|30648,8|14881,5|73093,2
061040101|Carnoles|06104|Roquebrune-Cap-Martin|19882,0|10349,2|36003,0
061040102|Cap Martin|06104|Roquebrune-Cap-Martin|21388,7|10933,8|40599,0
061040103|Cabbe-Saint Roman|06104|Roquebrune-Cap-Martin|23581,0|10951,1|45280,8
061040104|Village-Cros de Caste-Coupiere-Mont Gros|06104|Roquebrune-Cap-Martin|24772,0|11986,4|46444,3
061040105|Val de Gorbio|06104|Roquebrune-Cap-Martin|22418,0|11688,0|41381,3
061230102|Les Paluds|06123|Saint-Laurent-du-Var|20774,7|10781,4|37802,0
061230103|Les Pomarels|06123|Saint-Laurent-du-Var|22110,0|11752,9|38108,0
061230104|Les Galinieres|06123|Saint-Laurent-du-Var|23149,0|12766,0|39561,7
061230105|Les Condamines|06123|Saint-Laurent-du-Var|17737,7|9670,3|28246,3
061230106|Les Jaquons|06123|Saint-Laurent-du-Var|22801,5|12482,0|37435,3
061230107|Centre Ville|06123|Saint-Laurent-du-Var|18924,6|10418,0|31502,4
061230108|Les Plans|06123|Saint-Laurent-du-Var|22955,6|13225,3|38476,1
061230109|Les Rascas-Les Pugets|06123|Saint-Laurent-du-Var|21402,0|13080,7|33970,0
061230110|Tuiliere-La Tour-Les Iscles-Les Crottes|06123|Saint-Laurent-du-Var|23774,0|13364,0|42841,3
061230111|Le Grimond-Plateaux Fleuris-Valliere|06123|Saint-Laurent-du-Var|26206,0|14261,3|45848,0
061490101|La Plana|06149|La Trinité|19930,5|12033,6|30538,0
061490102|Centre|06149|La Trinité|20081,0|11581,3|31592,0
061490103|Le Rostit|06149|La Trinité|21213,3|12463,8|34088,1
061490104|Laghet-Peripherie|06149|La Trinité|20220,0|10137,6|33151,8
061520101|Le Village|06152|Valbonne|24447,5|10583,1|49701,0
061520102|Ecarts Sud|06152|Valbonne|28377,6|13715,5|49099,5
061520103|Garbejaire-Haut Sartoux|06152|Valbonne|20314,5|11457,3|35793,3
061520104|Ile Verte-Nord-Est|06152|Valbonne|28189,0|13984,3|49588,0
061550101|Les Impiniers-Font de Cine-Vaucontrade|06155|Vallauris|24210,0|12887,9|43180,0
061550102|Subreville-La Fuont|06155|Vallauris|13089,2|7617,5|20490,8
061550103|Les Issarts|06155|Vallauris|14768,6|7434,5|26300,2
061550104|Vallauris Centre|06155|Vallauris|16777,0|9074,4|28229,4
061550105|Riquebonne-Ferratone-Pizou|06155|Vallauris|18277,9|9693,7|34943,2
061550106|Brusquet-Retenaou-Devens|06155|Vallauris|20870,7|11132,0|42160,0
061550107|Les Paluds-Lauvert|06155|Vallauris|21660,8|11044,7|39304,0
061550108|Gabelle-Courcettes-Les Clos|06155|Vallauris|19589,5|9786,5|37088,0
061550109|La Mer-Le Puadon-Cannes Eden|06155|Vallauris|20124,7|9522,0|42763,6
061550110|La Maure-Super Cannes|06155|Vallauris|19526,0|10525,3|36501,9
061570101|Saint-Martin|06157|Vence|15861,8|7621,4|32777,0
061570102|Sainte-Anne|06157|Vence|17598,0|8988,0|33356,3
061570103|Plan de Noves|06157|Vence|23360,0|12349,3|47327,0
061570104|Notre Dame|06157|Vence|25104,8|12084,0|49840,4
061570105|Sainte-Elisabeth|06157|Vence|23828,0|12228,0|45716,4
061570106|Centre Ville|06157|Vence|21365,3|10114,6|40923,5
061570107|Sainte-Colombe|06157|Vence|22610,4|11760,5|42516,1
061610102|Esperes|06161|Villeneuve-Loubet|23638,0|12753,8|39962,4
061610103|Village|06161|Villeneuve-Loubet|23034,8|11987,6|37846,0
061610104|B Loup|06161|Villeneuve-Loubet|21786,1|11281,3|39442,0
061610105|Marina|06161|Villeneuve-Loubet|20844,0|10780,0|39677,3
061610106|Vaug|06161|Villeneuve-Loubet|26861,1|13413,5|57714,0
061610107|Plan|06161|Villeneuve-Loubet|23799,3|13054,7|41305,2
070100101|Centre-Ville|07010|Annonay|15817,6|8553,0|25528,5
070100102|Fontanes-Marenton|07010|Annonay|19581,3|11087,0|33223,3
070100103|Charenton-Lombardiere|07010|Annonay|20857,8|12630,0|35830,0
070100201|Toissieu-Pupil-Bramefan|07010|Annonay|17172,0|10018,0|30233,3
070100202|Bauregard|07010|Annonay|15676,8|8629,6|26572,2
070100203|Vercors-Les Perrieres|07010|Annonay|18687,0|11145,9|30372,0
070100204|Rvi-Zodiaque|07010|Annonay|12963,1|7718,0|22896,4
070190101|Centre Ville|07019|Aubenas|16146,0|7991,0|33946,8
070190102|Baza-Bois Vignal|07019|Aubenas|17222,0|9826,0|32642,7
070190103|Le Pont-Aubenas Est|07019|Aubenas|18240,4|9661,0|31402,8
070190104|Les Oliviers|07019|Aubenas|14513,0|8230,4|27920,5
070190105|Le Cheylard-Aubenas Ouest|07019|Aubenas|20693,3|11156,7|40836,7
071020101|Centre-Ville|07102|Guilherand-Granges|20961,3|12850,9|34431,7
071020102|Dunant-Mialan|07102|Guilherand-Granges|21405,0|13555,2|37326,0
071020103|Savine|07102|Guilherand-Granges|22675,3|14969,0|36893,0
071020104|Bord-du-Rhone-Village|07102|Guilherand-Granges|21779,2|13460,1|38163,7
073240101|La Ville|07324|Tournon-sur-Rhône|16108,0|8154,0|28400,6
073240102|Quartiers Est-Rhone|07324|Tournon-sur-Rhône|20059,3|10948,7|36676,2
073240103|Quartiers Sud|07324|Tournon-sur-Rhône|22113,5|13328,9|37917,3
073240104|Doux-Plateau|07324|Tournon-sur-Rhône|19379,0|10012,4|32155,0
081050101|Villette Nord-Est|08105|Charleville-Mézières|18467,0|10716,7|34970,0
081050102|Villette Centre|08105|Charleville-Mézières|13835,3|7968,3|23748,3
081050201|Etion-Nord|08105|Charleville-Mézières|20868,8|10216,7|36542,2
081050202|Etion-Sud|08105|Charleville-Mézières|18815,0|9874,6|31365,0
081050301|Moulinet-Nord|08105|Charleville-Mézières|18105,0|10539,6|34256,5
081050302|Moulinet-Sud|08105|Charleville-Mézières|21054,0|10709,6|36401,3
081050401|GARE NORD et OUEST|08105|Charleville-Mézières|17598,5|8692,6|37253,0
081050402|GARE SUD et EST|08105|Charleville-Mézières|19895,7|9554,7|43440,7
081050501|Les Faubourgs-Nord|08105|Charleville-Mézières|18488,7|8646,0|35199,3
081050502|Les Faubourgs-Sud|08105|Charleville-Mézières|15707,0|8649,0|27948,9
081050601|Manchester-Nord|08105|Charleville-Mézières|16683,0|8988,4|28649,3
081050602|Manchester-Sud|08105|Charleville-Mézières|12169,7|7342,8|20724,7
081050701|Granges Moulues-Ouest|08105|Charleville-Mézières|18209,5|8669,0|29946,8
081050702|Granges Moulues-Est|08105|Charleville-Mézières|14804,4|8520,6|25558,0
081050801|Ronde Couture-Nord-Ouest|08105|Charleville-Mézières|12048,0|7640,7|20090,4
081050802|Ronde Couture-Centre|08105|Charleville-Mézières|10555,9|6737,6|17549,0
081050803|Ronde Couture-Sud-Est|08105|Charleville-Mézières|11486,7|7273,9|19384,0
081050901|Victor Hugo-Nord|08105|Charleville-Mézières|15652,2|8736,0|27107,1
081050902|Victor Hugo-Sud|08105|Charleville-Mézières|15107,0|8258,1|25132,0
081051001|Montcy-Theux-Sud|08105|Charleville-Mézières|21181,0|11483,8|35237,3
081051002|Montcy-Theux-Nord|08105|Charleville-Mézières|22451,0|11598,5|39186,0
084090102|Torcy Cite|08409|Sedan|13339,0|8156,0|22270,6
084090201|Torcy1|08409|Sedan|17922,7|10144,6|28835,3
084090202|Torcy2|08409|Sedan|14382,9|7726,3|28602,0
084090301|Centre1|08409|Sedan|14524,7|8350,0|25761,9
084090302|Centre2a|08409|Sedan|13979,0|7163,6|23852,0
084090303|Centre2b|08409|Sedan|14397,5|8378,1|26951,5
084090401|Residence Ardennes|08409|Sedan|18832,7|9560,0|33698,0
084090402|Fond de Givonne|08409|Sedan|19394,0|10010,9|34169,0
084090501|Zup1|08409|Sedan|12947,3|8260,8|19900,4
092250101|Centre Ancien|09225|Pamiers|14069,0|7563,3|25069,3
092250102|Jeu du Mail-Lestang-Saint-Jean|09225|Pamiers|17382,0|9104,0|29889,0
092250104|Las Oules à la Croix de Verniolle|09225|Pamiers|19364,7|10811,9|34307,1
092250105|Quartier Sud-Est du Centre Ancien|09225|Pamiers|19249,0|10535,5|33577,3
092250106|La Gloriette-Le Foulon|09225|Pamiers|14492,1|7629,7|27837,3
092250107|Le Terrefort-La Plaine|09225|Pamiers|19202,0|11283,0|32553,3
100810101|Vieille Ville-Sud-Ouest|10081|La Chapelle-Saint-Luc|14551,0|8236,0|25322,0
100810102|Vieille Ville-Centre|10081|La Chapelle-Saint-Luc|18668,0|10728,0|30835,3
100810103|Vieille Ville-Nord-Est|10081|La Chapelle-Saint-Luc|20282,0|11965,3|33116,7
100810201|Chantereigne-Montvilliers-Nord-Ouest|10081|La Chapelle-Saint-Luc|12001,0|7353,1|18206,0
100810203|Chantereigne-Montvilliers-Sud-Est|10081|La Chapelle-Saint-Luc|11893,0|7213,0|19168,0
100810205|Chantereigne-Montvilliers-Est|10081|La Chapelle-Saint-Luc|15930,0|9874,4|25661,0
103230101|Romilly-Sur-Seine 1-Nord-Ouest|10323|Romilly-sur-Seine|17130,0|9177,8|28475,2
103230102|Romilly-Sur-Seine 1-Nord-Est|10323|Romilly-sur-Seine|15988,3|8860,7|26967,3
103230104|Romilly-Sur-Seine 1-Sud-Ouest|10323|Romilly-sur-Seine|13307,1|7515,5|22417,3
103230201|Romilly-Sur-Seine 2-Est|10323|Romilly-sur-Seine|17457,1|10153,8|26949,0
103230202|Romilly-Sur-Seine 2-Ouest|10323|Romilly-sur-Seine|18370,4|10274,0|28626,0
103330101|Croix Blanche-Ouest|10333|Saint-André-les-Vergers|22724,0|13259,6|38260,7
103330102|Croix Blanche-Nord|10333|Saint-André-les-Vergers|19957,5|11490,7|35435,5
103330103|Croix Blanche-Sud|10333|Saint-André-les-Vergers|19772,5|11773,3|35175,3
103330201|Bas Clos-Nord-Est|10333|Saint-André-les-Vergers|16674,0|8233,8|30860,0
103330202|Bas Clos-Sud-Est|10333|Saint-André-les-Vergers|19094,6|11626,2|31693,5
103620101|Sainte-Savine Est|10362|Sainte-Savine|19827,5|10526,0|38020,9
103620102|Sainte-Savine Centre|10362|Sainte-Savine|19043,9|11064,4|33754,2
103620103|Sainte-Savine Ouest|10362|Sainte-Savine|19755,0|12360,5|33459,3
103620104|Sainte-Savine Sud-Est|10362|Sainte-Savine|18049,3|9392,7|37037,6
103620105|Sainte-Savine Centre-Ouest|10362|Sainte-Savine|19307,8|11772,0|32078,0
103870101|Gare|10387|Troyes|17374,9|8937,3|41226,7
103870201|Diderot|10387|Troyes|24566,0|12523,0|60479,3
103870202|Saint-Martin|10387|Troyes|17913,5|9755,6|34961,1
103870203|Preize|10387|Troyes|19115,7|10711,5|32465,6
103870204|Pasteur|10387|Troyes|18199,0|10296,0|33603,0
103870301|Marots|10387|Troyes|15370,4|8908,0|23704,0
103870302|Blanqui|10387|Troyes|16505,3|8304,0|28121,3
103870401|Vassaules-Tauxelles|10387|Troyes|16754,8|9044,5|28310,7
103870501|Ecrevolles|10387|Troyes|17746,1|10034,0|27826,0
103870601|Premier Mai|10387|Troyes|16330,4|9430,8|25650,0
103870602|Point du Jour|10387|Troyes|13253,5|8562,7|20790,0
103870603|Blossieres Charmille|10387|Troyes|18039,0|10288,0|29544,0
103870701|Senardes|10387|Troyes|13073,3|7513,0|23466,0
103870702|Moline|10387|Troyes|19418,7|10469,4|32960,0
103870801|Trevois|10387|Troyes|15176,0|7977,9|27459,6
103870802|Croncels|10387|Troyes|19333,0|11618,0|33049,3
103870901|Gayettes|10387|Troyes|19628,9|11319,4|34865,3
103870902|Jules Guesde|10387|Troyes|15245,6|7604,7|29356,0
103871001|Romain Rolland|10387|Troyes|12239,4|7210,0|19264,7
103871002|Navarre|10387|Troyes|16054,5|8346,3|27156,7
103871003|Lombard|10387|Troyes|12257,4|7068,7|19445,0
103871004|Haut-Clos|10387|Troyes|18710,8|10741,6|32157,3
103871101|General de Gaulle|10387|Troyes|18877,0|8876,9|49998,4
103871102|Quatorze Juillet|10387|Troyes|18517,3|9148,8|36325,0
103871103|Cathedrale|10387|Troyes|17943,9|9300,0|39138,5
103871104|Saint-Nizier|10387|Troyes|14823,0|8865,4|22598,0
110690101|Le Palais|11069|Carcassonne|16437,4|8672,3|34997,0
110690102|Centre Ville-1|11069|Carcassonne|12932,0|7137,5|27278,7
110690103|Centre Ville-2|11069|Carcassonne|14086,0|7923,0|28837,5
110690201|Le Moulin Vert, Les Capucins|11069|Carcassonne|18454,5|8579,3|33552,0
110690202|Le Paicherou, Bellevue|11069|Carcassonne|15930,0|8600,0|34360,0
110690203|La Cité, La Barbacane, La Trivalle|11069|Carcassonne|16571,0|8626,0|34102,0
110690301|Le Plateau Paul Lacombe, Laconte|11069|Carcassonne|13783,0|7474,3|28920,7
110690302|Ozanam,Vignes Rouges|11069|Carcassonne|16464,7|8375,9|29789,3
110690401|Curculis, Les Castors|11069|Carcassonne|15279,0|8109,0|27573,6
110690402|La Pierre Blanche, Saint-Vincent|11069|Carcassonne|16993,3|9199,6|31230,0
110690403|La Reille|11069|Carcassonne|16560,5|9143,8|29598,7
110690404|Grazailles, la Parde|11069|Carcassonne|19430,0|9589,6|36250,0
110690501|Herminis,Grezes,Villalbe,Bois de Serres|11069|Carcassonne|19940,7|10321,6|33972,5
110690702|Montredon Pont Rouge|11069|Carcassonne|17018,0|8913,0|30274,7
110690703|Cavayères Montlegun|11069|Carcassonne|21617,3|11298,0|39128,0
110690901|Saint-Jacques 2 et 3|11069|Carcassonne|18222,7|10233,8|29213,3
110690902|Saint-Jacques, Le Viguier|11069|Carcassonne|12544,6|7280,5|24386,7
110690903|Pasteur|11069|Carcassonne|19573,9|9692,3|37146,5
110690904|Saint-Michel,Domairon,Artigues,Estagnol|11069|Carcassonne|18099,3|9623,8|31970,0
110760102|L'Estangbigou|11076|Castelnaudary|17495,2|9531,4|28296,0
110760104|Verdun|11076|Castelnaudary|16238,0|9409,0|28687,6
110760105|Lapasset|11076|Castelnaudary|18416,3|10042,7|30457,3
110760106|Les Fontanilles|11076|Castelnaudary|16828,0|9434,5|30524,7
110760107|La Gare|11076|Castelnaudary|20513,9|12236,2|34594,7
112030102|Sud|11203|Lézignan-Corbières|17370,7|9867,6|28164,0
112030103|Centre|11203|Lézignan-Corbières|14519,3|7852,9|27311,0
112030104|Faubourg|11203|Lézignan-Corbières|15754,0|7975,3|27617,2
112030106|Nord|11203|Lézignan-Corbières|16588,1|7843,3|32948,7
112060101|Centre Ville|11206|Limoux|13959,5|7622,9|25714,0
112060102|Saint-Antoine|11206|Limoux|18723,5|9505,6|29302,7
112060103|Flassian-Route de Chalabre|11206|Limoux|19220,0|11241,3|33239,3
112060104|Petite Ville|11206|Limoux|18374,0|9986,5|32398,0
112620101|Bourg-Charité|11262|Narbonne|12754,8|7129,0|25130,0
112620102|Cité Est|11262|Narbonne|13702,1|7488,8|25497,3
112620103|Victor Hugo|11262|Narbonne|19580,0|9852,0|38475,7
112620104|Vallière|11262|Narbonne|22497,5|10699,4|44570,4
112620201|Pyrénées|11262|Narbonne|14470,9|8600,0|25469,7
112620202|Cassayet|11262|Narbonne|17924,0|9203,3|36420,0
112620203|Maraussan|11262|Narbonne|19581,0|10842,4|36914,7
112620206|Roches Grises-Fontfroide|11262|Narbonne|20617,1|10655,4|35968,7
112620301|Cité Ouest|11262|Narbonne|16182,0|8468,7|30195,0
112620302|Gare|11262|Narbonne|16147,0|8731,0|29501,4
112620303|Razimbaud|11262|Narbonne|13005,3|7649,6|22587,0
112620304|Baliste|11262|Narbonne|18557,3|9935,0|32543,9
112620305|Vignes baties|11262|Narbonne|20181,3|11169,5|35808,1
112620401|Convention|11262|Narbonne|17302,5|9272,0|31281,3
112620402|Horte Neuve|11262|Narbonne|19592,0|10356,7|35716,5
112620403|Egassiairal-Bonne Source|11262|Narbonne|21782,4|11963,0|38193,0
112620501|St-Jean la Source|11262|Narbonne|15572,0|8297,6|27074,4
112620502|La Campagne|11262|Narbonne|16586,0|9092,5|27320,0
112620503|Pompidor|11262|Narbonne|11121,5|7330,5|19481,3
112620504|St-Salvayre|11262|Narbonne|16271,4|9036,7|27988,7
112620505|A France-Mayral|11262|Narbonne|16635,0|8819,1|29188,0
112620601|Ecarts|11262|Narbonne|20525,3|10025,7|40748,5
121450101|Centre Ancien|12145|Millau|14464,0|8011,7|23395,3
121450102|Gare-Beauregard|12145|Millau|16324,7|8753,1|28531,9
121450103|Jaures|12145|Millau|18112,0|10068,2|31576,7
121450104|Quais du Tarn|12145|Millau|17274,3|10060,7|27432,0
121450106|Malhourtet|12145|Millau|18072,0|9998,1|29318,0
121450107|Montplaisir-Cartayre|12145|Millau|20217,0|11382,3|38430,0
121450108|Millau Ouest|12145|Millau|21174,7|13680,8|35869,6
121450109|Millau Nord|12145|Millau|20585,3|12698,8|37050,5
121450110|Causses-Dourbie|12145|Millau|20909,6|11903,0|39408,0
121760101|Quatre Saisons Ouest|12176|Onet-le-Château|19178,0|11457,1|30472,7
121760102|Quatre Saisons Centre|12176|Onet-le-Château|13817,0|8251,9|23137,8
